_id,comment_id,parent_comment_id,video_id,author,author_channel_id,published_at,like_count,text_original,text_final,preprocessing_version,processed_at
6a41495f75da6b5a40d9f988,UgzjmlnLZVLf333tEWx4AaABAg,,sg8Mzx0fZbU,@pisanggarem,UCVBB1xfPF7ZOOf7ROLamHOg,2025-03-26T11:06:38Z,0,wkwkw salfok sama suaranya,wkwkw salfok sama suaranya,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f989,UgyAW_qink3c2-dg0IJ4AaABAg.AFqfmY9pP9SAFqlKNjmR7c,UgyAW_qink3c2-dg0IJ4AaABAg,7CLZkPwhEG4,@MalomoLomo,UCKDkJgCSK39_KtUi7e1CxyQ,2025-03-19T11:20:03Z,0,Wkwkw Sebutkan donx di bidang sipilnya sebagai apa apakah sebagai wali kota kades dll😂😂😂😂dan juga kau apakah udh tahu isi dari revisi UUD tni,wkwkw sebutkan donx bidang sipilnya apa wali kota kades emo_laugh emo_laugh emo_laugh emo_laugh kau tahu isi revisi uud tni,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f98a,UgyBZXyUfEIX2hnbstt4AaABAg,,F6fgLwUeeqI,@somoslibress,UC6RqZdSVhQV5LK3HXvhmDQA,2025-03-26T18:41:16Z,0,wkwkwk gak ada capek2nya ya mas nyebokin. Panjang umur perjuangan! Sehat2 mas Pandji!,wkwkwk tidak capek2nya mas nyebokin panjang umur perjuangan sehat2 mas pandji,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f98b,UgxX-Veq3J7chN3DEwV4AaABAg.AG8w0KhzsKjAGAJ7QeSraA,UgxX-Veq3J7chN3DEwV4AaABAg,sg8Mzx0fZbU,@syifaalfania2101,UCGfv4G_nU2khgEbw7ZW39rA,2025-03-27T10:48:56Z,9,Wkwkwkw berani nya sama rakyat aja😂,wkwkwkw berani nya sama rakyat emo_laugh,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f98c,Ugxed_ygSKTHVD_uxVh4AaABAg,,KjXe214MfwQ,@Vasto_Lorde512,UC8f2fPe0Fdh8Z6q_FVIYyfw,2025-04-06T09:04:54Z,0,Wkwkwkwk gini amat punya negara asuuusasuukwwkwk,wkwkwkwk gini amat punya negara asuusasuukwwkwk,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f98d,Ugz6yGJyyjLXdn50gax4AaABAg,,7CLZkPwhEG4,@nanadalam135,UCoR2mK4TNO0YzZyg9lAv5mw,2025-03-21T06:01:50Z,0,"Wo, kenapa UUD TNI prioritas dulu sih, yang utama dan prioritas itu UUD Korupsi, miskinkan dan perampasan aset koruptor dan Hukuman mati bagi koruptor, dan mantan koruptor tidak layak lagi untuk dikasih jabatan,",wo uud tni prioritas dulu sih utama prioritas uud korupsi miskinkan perampasan aset koruptor hukuman mati koruptor mantan koruptor tidak layak dikasih jabatan,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f98e,Ugz2wXmgliLPdkrrrBB4AaABAg,,KjXe214MfwQ,@ハニフくん,UCPGwQoz-BMDxtHCuxBvnd0g,2025-03-18T12:10:03Z,0,"woi kedaulatan ditangan rakyat, dirampas oleh mereka. dijajah bangsa sendiri",woi kedaulatan ditangan rakyat dirampas dijajah bangsa sendiri,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f98f,UgyOvdRailtH34R7-9l4AaABAg.AG7gVcFq9u-AG7kl9hA6So,UgyOvdRailtH34R7-9l4AaABAg,sg8Mzx0fZbU,@Anto1983-vb8oh,UC-hSAUzocuPtKaxgBYwE_sw,2025-03-26T11:01:26Z,0,Wong edan bebas​@赖翱鹰,wong edan bebas 赖翱鹰,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f990,UgwIDz9mJGeG8dHtW2Z4AaABAg.AG-p57Oz1YmAG-pgGaNrI-,UgwIDz9mJGeG8dHtW2Z4AaABAg,7CLZkPwhEG4,@ClowReedx,UCN0B_5uabx4ZqTmB9y4ju2Q,2025-03-23T09:10:32Z,1,Wong guoblog kaya ngene. Yang teriak korupsi dibunuh sama soeharto dan kroninya. Kamu bodoh amat abdul,wong guoblog ngene teriak korupsi dibunuh sama soeharto kroninya kamu bodoh amat abdul,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f991,UgyOQZ6nQD7QIHe6Z9F4AaABAg,,F6fgLwUeeqI,@tiurangkuw6648,UCTDXOlDdZuzGfyHFEflb6qA,2025-03-23T13:19:25Z,0,Wow!!,wow,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f992,UgxvB_OleUe_a8qwWVZ4AaABAg,,7CLZkPwhEG4,@glendsandy5540,UCXRVl2ugU4BfNOakDqF0prg,2025-03-27T03:09:56Z,0,WOWO GEMOY KOK GTU YA..............,wowo gemoy kok gtu,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f993,UgyqtxBPbldVzc-xrWt4AaABAg,,F6fgLwUeeqI,@Kawanjago,UCTypTxARcaCyDNwE0he4tnQ,2025-03-20T10:46:12Z,0,Wowo menlanjutkan cita cita orba,wowo menlanjutkan cita cita orba,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f994,UgwbAXV12bvxwqrJNvB4AaABAg,,MxCqHoldj2Y,@rickypou09,UC-wU8OkTRd7XdtvS8NKDg4g,2025-03-23T16:59:22Z,0,Woy DpR sah kan undang² perampasan aset para koruptor.\nAtau bikin undang undang hukuman mati.\n\nAtau kalian kita undang.,woy dpr sah kan undang2 perampasan aset koruptor bikin undang undang hukuman mati kalian undang,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f995,UgzZIHyeTtF-b2M7FiN4AaABAg,,MxCqHoldj2Y,@nurimujahidin9168,UCi8RfMSMYuKz9btWOY8KMlA,2025-03-24T12:07:12Z,0,woy mahasiswa2 giliran uu perampasan aset korupsi gk di sah kan kok gak ada gregetnya sama sekali,woy mahasiswa2 giliran uu perampasan aset korupsi tidak sah kan kok tidak gregetnya sama sekali,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f996,UgwBqm6tAY4vUTutc3x4AaABAg.AFq8RUJdZv6AFquB9rcc2n,UgwBqm6tAY4vUTutc3x4AaABAg,7CLZkPwhEG4,@neneklampir6664,UCtDXFvwmMOk6gXTq82dmm6w,2025-03-19T12:37:26Z,5,Yaaa yang ngelobi mereka. Siapa coba? Ketua umum,yaa ngelobi siapa coba ketua umum,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f997,Ugxj7cqAdYkIi8lmAux4AaABAg,,KjXe214MfwQ,@ekagandara3875,UCC6baGB-fORE51CLJb37VTw,2025-03-18T07:26:05Z,0,"Yaachhh...\nLihat saja 5 tahun kedepan lah yaaa...\nPeluru sudah melesat... Tinggal lihat hasilnya apakah tepat sasaran sesuai harapan ? Meleset? Atau bagaimana?\n\nYang Jelas...  mulailah dari diri sendiri... Mulalilah peduli sama lingkungan, kebersihan, ketertiban, kedisplinan, nasionalisme, patriotisme, ilmu, adab & akhlak yang terpuji.\n\nSTOP MIRAS, NARKOBA, JUDI, MALING/KORUPSI, MALAS & KHIANAT !!!",yaachh lihat tahun kedepan lah yaa peluru melesat tinggal lihat hasilnya tepat sasaran sesuai harapan meleset bagaimana jelas mulailah diri sendiri mulalilah peduli sama lingkungan kebersihan ketertiban kedisplinan nasionalisme patriotisme ilmu adab akhlak terpuji stop miras narkoba judi maling korupsi malas khianat,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f998,UgzK_G9_LIzhRzvJxct4AaABAg,,7CLZkPwhEG4,@fauzansatrio251,UC_Jljnw56SiIvPn0CIk20tw,2025-03-20T05:25:18Z,0,Yaailaahh BBC awass kawann kitaa saling tikam mereka tertawa pling besarr. Tau kan ini media dr mana hahha,yaailaahh bbc awass kawann kitaa saling tikam tertawa pling besarr tahu kan media mana hahha,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f999,Ugzzbwyg96vCpPoJZ6J4AaABAg.AG7jTFDHlF3AG8-bJIYcAf,Ugzzbwyg96vCpPoJZ6J4AaABAg,sg8Mzx0fZbU,@yudiardiyanata4537,UCHlZrX-qlu5_UnWrMSBSx6A,2025-03-26T13:19:54Z,0,Yaelah Palestina disiksa aja kita gabisa apa apa,yaelah palestina disiksa gabisa apa apa,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f99a,UgyXOPl8t5mmVX-08_94AaABAg,,KjXe214MfwQ,@fjww9824,UC8cDpquchglFyWOR2hGg-Cw,2025-03-22T01:07:24Z,0,Yaelah. Panji,yaelah panji,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f99b,UgwOBDObr3ZYEfaqL1F4AaABAg,,7CLZkPwhEG4,@EkiWabarik,UCzBvhL4gsV-wssvQKY_EQ1A,2025-03-23T18:10:49Z,0,"Yah itulah bahayanya, tni harusnya fokus pertahanan negara. Bukan ngurusi jabatam sipil yang jauh berbeda tentunya",yah bahayanya tni harusnya fokus pertahanan negara bukan ngurusi jabatam sipil jauh berbeda tentunya,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f99c,UgxVuqDfUuoTOfY6UYB4AaABAg,,KjXe214MfwQ,@Valeyrowwr,UC47G2XH1d2fPZAX388hCaOg,2025-03-18T13:14:34Z,0,Yah jdi korea selatan dong kek kmrn,yah jadi korea selatan dong kek kmrn,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f99d,Ugxp9ucnwT86fYEWlVZ4AaABAg,,F6fgLwUeeqI,@tmymnhpn578,UCr1-rWX9J3Umvcvq92i6LoA,2025-03-20T19:37:19Z,0,Yah kan dulunya tukang sulap bisa menyulap apa saja dari yang kenal jadi tidak di kenal..\n\nTony q rastafara - republik sulap,yah kan tukang sulap menyulap apa kenal jadi tidak kenal tony rastafara republik sulap,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f99e,UgzeCsWljzDJJgKRla54AaABAg,,sg8Mzx0fZbU,@ASYARISOFWAN-hg2qi,UC3lU4UFPOkPvnEE0_1Pnp3w,2025-03-28T13:03:16Z,0,Yah.memang.itulah.agendanya.pak.bowo.tsb...bukan.hanya...gaya.orba.tapi.lebih.rejim.lebih.otoriter.dari.pak.harto...itulah.yg.selama.ini.banyak.orang.yg.belum\nBisa\nPahami ..sebab.sibowo.guna.taktik.yg.bersembunyi.di.sebalik.partainya.gwrindra.tsb.hanya.di.jadikan..kamusflase...ala.parpol...coba.bayangkan.dgn.menggandeng.dgn.simylyono.yg.memang.dangkal.ilmunya.abal2kampungan.tsb...gak.bisa.bwrfikur.dgn.kesetaraan...dungu...mengapa\nSibowo.bisa.mudah.di.kalahkan.olwh.simulyono.tsb..yah.faktor.utamanya.adalH...sibowo.tersebut.adalah.prodak.oecatan.orba....paham....mulyono...jgn.jadi.bego...abal2meluluh...,yah memang agendanya bapak bowo tsb bukan gaya orba lebih rejim lebih otoriter bapak harto selama banyak orang belum pahami sibowo taktik bersembunyi sebalik partainya gwrindra tsb jadikan kamusflase ala parpol coba bayangkan menggandeng simylyono memang dangkal ilmunya abal2kampungan tsb tidak bwrfikur kesetaraan dungu sibowo mudah kalahkan olwh simulyono tsb yah faktor utamanya adalh sibowo tersebut prodak oecatan orba paham mulyono jangan jadi bego abal2meluluh,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f99f,Ugxv2YTNm0fXNTRBwGd4AaABAg,,KjXe214MfwQ,@agengkafiyah,UC-hG_EY8niG8rLH-unPDXDg,2025-03-18T11:19:44Z,0,Yah mulai DWI FUNGSI,yah mulai dwi fungsi,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9a0,UgxD2kLUoqMRgvl1MMB4AaABAg,,F6fgLwUeeqI,@sapilaut2,UCOZLBsWSbxk_pnuPKdjV1Eg,2025-03-20T04:04:32Z,0,Yah Pandji kebalap DPR. Mereka duluan yg show mens rea ke publik ,yah pandji kebalap dpr duluan show mens rea publik,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9a1,UgyVH3rhoqOIxcset0R4AaABAg,,sg8Mzx0fZbU,@MouhAmim,UCjj3NUgLWS-Xho5-pm5PioQ,2025-03-26T20:07:03Z,0,Yakin amat kalau gak akan terulang tragedi 1998???\n#TolakUUTNI,yakin amat kalau tidak terulang tragedi 1998 tolak uu tni,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9a2,Ugwl8Igdx-1HY81n0Sh4AaABAg.AG7fB_ZlmdOAG7fa2nMjS6,Ugwl8Igdx-1HY81n0Sh4AaABAg,sg8Mzx0fZbU,@YatiYasri-s9e,UCztsepGoEGIJlE0Y7iQ5NWg,2025-03-26T10:16:14Z,0,yakin bisa cari uang di sini brok ?,yakin cari uang sini brok,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9a3,UgxBILqhbUJKl-tEV_t4AaABAg,,7CLZkPwhEG4,@BOTOJK,UCOS5JOBz-QPmR8xG15huFfw,2025-03-20T06:03:03Z,0,Yakin polisi akan merasa iri.. shimga akn menjadi perang ni,yakin polisi merasa iri shimga akn menjadi perang ni,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9a4,UgwZvRdw1GV4HQoPVWF4AaABAg,,7CLZkPwhEG4,@Aqilah-k8o,UCoV-UG7kZLu8s5CiROdurIA,2025-04-01T01:25:38Z,0,Saya yakin prabowo sengaja bikin uu tni karna belajar dr suriah yg rakyatnya memberontak terhadap pemerintah yg kejam itu...jd saya rasa pemerintah ini mereka sudah yakin bahwa mereka pemimpin KEJAM dan mereka ketakutan jika  suatu saat nanti rakyat memberintak PENJAHAT ini,yakin prabowo sengaja bikin uu tni belajar suriah rakyatnya memberontak pemerintah kejam jadi rasa pemerintah yakin pemimpin kejam ketakutan suatu rakyat memberintak penjahat,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9a5,UgzKh6V066Ec1vLk8Yl4AaABAg,,F6fgLwUeeqI,@imfero5021,UCihB0PjSrOJG0G3Kw2gkR_g,2025-03-24T16:22:52Z,0,Yakin TNI gak Korupsi? DAKO itu apa? 😅,yakin tni tidak korupsi dako apa emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9a6,UgyIcUeJkD44s_qso9d4AaABAg,,KjXe214MfwQ,@Nazeean,UCPVU1NlqjZcnpIfApD03_yQ,2025-03-18T09:00:59Z,0,"Yallah kalo ada duit pengen deh bawa keluarga, cabut dari ni negara yang suka becanda🤭",yallah kalau duit deh bawa keluarga cabut ni negara suka becanda emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9a7,UgwJtdp3AqHSzYCyHXd4AaABAg,,KjXe214MfwQ,@DT_PlayStation,UCfhyoU2spY0AS6Z7Z3cPYVw,2025-03-19T12:49:15Z,0,"yapp.. sangat berbahaya gais, salah satu dampaknya adalah ""korupsi dimana2"", terutama di tingkat pemerintahan, karena antara tni dan pemerintah sudah 1 komplotan, jadi semisal ada sekelompok massa yg mengkritik atau bahkan mendemo hal tersebut, bakal dibungkam.. atau bisa2 hilang nyawa 😨",yapp sangat berbahaya gais salah satu dampaknya korupsi dimana2 terutama tingkat pemerintahan tni pemerintah komplotan jadi semisal sekelompok massa mengkritik bahkan mendemo tersebut bakal dibungkam bisa2 hilang nyawa emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9a8,UgxWoNuwn81VDN2lw214AaABAg,,KjXe214MfwQ,@adidate4774,UCpAG2bNo88D1R9sd8u4LZUA,2025-03-18T10:34:27Z,0,Yaudah kejadian 1998 balik lagi kayanya,yaudah kejadian 1998 balik kayanya,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9a9,UgyuC6YgmqM68_l2h794AaABAg,,KjXe214MfwQ,@jojoinfinity-6,UCQjlvUOqS6cvFxCBLmS0Y2A,2025-03-18T05:30:45Z,20,"Yeeee udha hancur makin hancur, gg dah pokoknya 😂😂",yee udha hancur semakin hancur gg pokoknya emo_laugh emo_laugh,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9aa,UgxWfjgVrJSebzWR-yR4AaABAg,,F6fgLwUeeqI,@dwiaustralia4920,UCU6pEtRg-qgZI03psMrkbHw,2025-03-20T18:07:20Z,0,yeesss batalkan revisi uu tni,yeess batalkan revisi uu tni,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9ab,UgznbItB8w30BeF5otN4AaABAg,,MxCqHoldj2Y,@AchmadJaenuri-ph9nc,UCuE0zu4HI6Bmv0v5zOvO4MQ,2025-03-23T16:33:41Z,0,yo iki seng di arani kiamat bagi rakyat,yo iki seng arani kiamat rakyat,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9ac,UgxJBzU0yKXOAdMpw414AaABAg,,KjXe214MfwQ,@malaikatmalam8832,UCMfZ8Bvu0fxPn4UCVtaiEjQ,2025-03-20T03:55:12Z,0,"Yuk demo aja kota DPR,klo seluruh rakyat dudukin tuh gedung pasti mereka akan melihat kita",yuk demo kota dpr kalau seluruh rakyat dudukin tuh gedung melihat,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9ad,Ugz1Uzjz6qTQiHvFN0h4AaABAg.AFniCyFIcI6AFnpdjcavmf,Ugz1Uzjz6qTQiHvFN0h4AaABAg,KjXe214MfwQ,@erikkurniawan4814,UCIV7NZZ3UYm1hJWewi-zSXA,2025-03-18T08:00:04Z,21,Yuk pindah ke luar negeri,yuk pindah luar negeri,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9ae,UgxS8MN35YHPjsS5DJ94AaABAg,,KjXe214MfwQ,@HajiAakah,UC4HZHZrKQcxIFsAEzFbUmrA,2025-03-19T13:08:45Z,0,Apakah kita akan kembali ke zaman itu?,zaman,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9af,UgwFcJsrlE8FrzEyMyV4AaABAg,,KjXe214MfwQ,@akramulkhottob8770,UCgez-IWYFTl9fdaZ57rZPXg,2025-03-22T20:14:55Z,0,"pada zaman jokowi, Tapi netizen banyak dulu yng ngomong, rindu jaman soeharto , apa"" murah aman damai nah ni mw dikasi sikit programnya ngeluhhh😅😅😂",zaman jokowi netizen banyak dulu yng ngomong rindu jaman soeharto apa murah aman damai nah ni mw dikasi sikit programnya ngeluhh emo_other emo_other emo_laugh,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9b0,UgwuEiD4hejCp4v5HXh4AaABAg,,KjXe214MfwQ,@MoaztaMoazta,UC_DCc4GYn8e49PwX8xxMaSQ,2025-03-18T18:25:09Z,0,"zaman ruu order baru , mertua ku presiden",zaman ruu order baru mertua ku presiden,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9b1,Ugza1E26SmpM8HnwaXR4AaABAg,,KjXe214MfwQ,@PabrikBorgol,UCrMJl7Z-c_SGMSUF_ok2kMw,2025-03-18T05:25:49Z,2,Zaman skrang kita tdk bisa mengulingkan presiden karna rakyat bisa di sogok dgn BLT,zaman skrang tidak mengulingkan presiden rakyat sogok blt,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9b2,Ugy42FZkwB7dbNS28p54AaABAg,,7CLZkPwhEG4,@dudiherdiana5683,UCIHtPeCmtxBo5MaFhXYB7Gg,2025-03-21T20:52:41Z,0,"Cuma di zaman ini juga,ada tentara hasil giveaway,si dedi combujer 🤣",zaman tentara hasil giveaway si dedi combujer emo_laugh,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9b3,UgxeP1uAihsJ3nGLJa14AaABAg,,F6fgLwUeeqI,@kulonone3374,UC0hfDrTRLXEB0xaug5o8s7w,2025-03-23T05:07:55Z,0,zikir gw jadi prabowo mati x33,zikir jadi prabowo mati x33,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9b4,Ugz_iJCgZA4OuCIAus94AaABAg,,sg8Mzx0fZbU,@Mrbrockz755,UCH6TIqv6rUL61I0cO0wb1KA,2025-03-28T20:36:49Z,1,Zzz,zz,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9b5,UgwV6zBQ8MWDhg3n25t4AaABAg,,sg8Mzx0fZbU,@zbzxHilman,UCqWdDaNyrOBtdd0U-7hkPOg,2025-03-29T08:51:52Z,0,"А𝐸Я𝘖𝟾𝟴emang mantul, JP-nya gak main-main!",аeяo88emang mantul jp nya tidak main main,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41495f75da6b5a40d9f9b6,Ugy6kLHcRvXoOWpXxk14AaABAg,,MxCqHoldj2Y,@SriWijaya-e5h,UCrKoAOwEbAvRfNdpEnijGzg,2025-05-07T13:12:10Z,1,油 ： Україна,україна,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9b7,UgwDcgHYs0MlCooyCfZ4AaABAg,,F6fgLwUeeqI,@oxtoral666,UCIRgd8OWRCI_s7hpevGTaGQ,2025-03-24T20:12:28Z,0,"7:00 mungkin maksudnya ""orang tidak dikenal oleh dia (Pak Menhan)""",00 mungkin maksudnya orang tidak dikenal bapak menhan,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9b8,UgyYFprn4zDocR3op9p4AaABAg,,7CLZkPwhEG4,@hisyamnurayasyi8694,UCraKbQPIWvG6h5MLU7m1bOA,2025-03-26T08:24:46Z,0,02 PRABOWO KOK DIEM SAJA WKWK,02 prabowo kok diem wkwk,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9b9,UgwSb6aqWnupKL-Kd5t4AaABAg,,sg8Mzx0fZbU,@Adichannel1408,UCFmX-KpLjtG9NILZlRaFuVQ,2025-03-27T01:33:22Z,0,07:22 pasti di berondong peluru sama tank,07 22 berondong peluru sama tank,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9ba,Ugx-aK5zYVLNTIjaxMd4AaABAg,,7CLZkPwhEG4,@heystudy9643,UCPYSnGO9rCLqmh9gkBjqm6Q,2025-03-24T22:45:00Z,0,dari 10 ke 15?,10 15,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9bb,UgzJ9qJcHUCNgpzB1nN4AaABAg,,sg8Mzx0fZbU,@imhappyyesss,UC_SOUKRGhilzP1I-4yV-T0g,2025-03-26T20:29:33Z,0,10:29,10 29,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9bc,Ugw-gIulP82M94duVDF4AaABAg.AFxo338JG60AG0hI5fz5CC,Ugw-gIulP82M94duVDF4AaABAg,F6fgLwUeeqI,@Vina-qb2gh,UCQx4M9ZqXCaWRyAOMLo_69Q,2025-03-23T17:16:26Z,0,100%,100,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9bd,UgwQnqZt3Y_Xp-CyX7F4AaABAg,,KjXe214MfwQ,@Interestingchanel-x2i,UCKxtkgcEgFheVovgFju0ZvQ,2025-03-19T07:07:36Z,0,100% dukung Revisi UU TNI. \nIni strategi biar pengesahan UU perampasan aset dan hukuman mati koruptor bisa segera dilaksanakan. \nBravo TNI,100 dukung revisi uu tni strategi biar pengesahan uu perampasan aset hukuman mati koruptor segera dilaksanakan bravo tni,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9be,UgwACkV72tT2PTqQf2p4AaABAg,,F6fgLwUeeqI,@ramaaminullah9551,UC9OGv1uf6mOeKtAC7mAgEGg,2025-03-20T07:51:18Z,0,"1000% tolak Dwi Fungsi ABRI kek zaman orba dulu, menjijikan!! 👎👎👎",1000 tolak dwi fungsi abri kek zaman orba dulu menjijikan emo_neg emo_neg emo_neg,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9bf,UgwTwz_8PlnHjt5GtOB4AaABAg,,KjXe214MfwQ,@RainSungkemKeMartin,UCcVRgucQkjsm_yzYSrF22Lw,2025-03-23T17:54:26Z,0,11 12 dong ama korut,11 12 dong ama korut,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9c0,UgxxJYgtKq749doMOK14AaABAg,,F6fgLwUeeqI,@pojoklisan9406,UC-IuJyyjU6awvdtaRLAg6ag,2025-03-20T07:43:00Z,0,"11:38 bener Bang. Lagi duit siapa itu dipake nyewa hotel? Katanya efisiensi... ga habis pikir, asli...\n13:18 Asli Bang ... dikira kita tolol semua apa 🤦‍♂️",11 38 bener bang duit siapa dipake nyewa hotel katanya efisiensi tidak habis pikir asli 13 18 asli bang dikira tolol semua apa emo_other emo_other,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9c1,Ugx0OpGDjzEiKdryUHd4AaABAg,,F6fgLwUeeqI,@onidesu4294,UCDPREgbX8HCDeLBpRcxDUkQ,2025-03-21T03:37:44Z,0,11:51 dikasih kekuasaan untuk membantu rakyat malah di kira punya kuasa atas rakyat.,11 51 dikasih kekuasaan membantu rakyat malah kira punya kuasa atas rakyat,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9c2,Ugx-tv-Wek7zI2lPBuB4AaABAg,,F6fgLwUeeqI,@dewakipas_rill,UCqqhJKpBoFh2Q4v6wHNkWBg,2025-03-21T01:36:21Z,2,13:40 sangat memeable dan sudah seharusnya viral.,13 40 sangat memeable viral,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9c3,UgwW7bDyRbc0mnRhdWx4AaABAg,,F6fgLwUeeqI,@slmn-spt,UCTBaWXoOHmsTmzuEE9koNcg,2025-03-20T08:11:16Z,0,"13:45 Ketawa banget denger Mas Pandji pas bilang ""Goblok kali kita ya, dipikirnya ya"" 😂",13 45 ketawa banget denger mas pandji pas bilang goblok kali dipikirnya emo_laugh,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9c4,Ugy4WnBwjFxMLYN__cZ4AaABAg,,F6fgLwUeeqI,@hilal5561,UCIP-6dBJ-7RP69zJMInblLA,2025-03-20T01:36:19Z,1,"13:45\n\nini sih yang paling bikin kesel, dikira kita ini emang orang goblok diotak mereka semua, yang dikasih alasan ga masuk akal bakal manut2 aja, sumpah muak banget denger statement2 tolol gini dari orang2 itu",13 45 sih paling bikin kesel dikira memang orang goblok diotak semua dikasih alasan tidak masuk akal bakal manut2 sumpah muak banget denger statement2 tolol gini orang2,spark_text_final_v1,2026-06-28T16:18:09.051Z
6a41496075da6b5a40d9f9c5,UgxxWOMRSCfHlJVX3JN4AaABAg,,sg8Mzx0fZbU,@theregularelif,UCRKJXRH97YJgvy-eaFNCAcQ,2025-03-28T19:38:22Z,0,"15:53 Mi general, Augusto Pinochet",15 53 mi general augusto pinochet,spark_text_final_v1,2026-06-28T16:18:09.051Z
