comment_id,thread_id,video_id,author,author_channel_id,published_at,updated_at,like_count,total_reply_count,text_original,text_clean,text_preprocessed,text_stemmed,char_count,word_count,emoji_count,url_count,hashtag_count,mention_count,exclamation_count,question_count,uppercase_ratio
UgwZ7WQ_bRSUhHt3t554AaABAg,UgwZ7WQ_bRSUhHt3t554AaABAg,F6fgLwUeeqI,@satriopiningit2847,UCSUhpT-fhQXW0dGyXnVcrEA,2025-04-26T04:58:44Z,2025-04-26T04:58:44Z,1,0,"Saya berharap agar unsur2 komunisme yg menunggu momentum tertentu mengambil kesempatan tidak bermunculan kembali menjadi neo komunisme yg bertranformasi kedalam pikiran merusak mental generasi muda Indonesia menjadi tidak memiliki adab santun terhadap pendahulunya, berpikir radikalisme, suka akan kekerasan vandalisme dan jiwa rebelisme.",saya berharap agar unsur2 komunisme yang menunggu momentum tertentu mengambil kesempatan tidak bermunculan kembali menjadi neo komunisme yang bertranformasi kedalam pikiran merusak mental generasi muda indonesia menjadi tidak memiliki adab santun terhadap pendahulunya berpikir radikalisme suka akan kekerasan vandalisme dan jiwa rebelisme,berharap unsur2 komunisme menunggu momentum tertentu mengambil kesempatan tidak bermunculan kembali menjadi neo komunisme bertranformasi kedalam pikiran merusak mental generasi muda indonesia menjadi tidak memiliki adab santun terhadap pendahulunya berpikir radikalisme suka kekerasan vandalisme jiwa rebelisme,,338,42,0,0,0,0,0,0,0.0068
UgwRx1CvJCq6POpFQlV4AaABAg,UgwRx1CvJCq6POpFQlV4AaABAg,F6fgLwUeeqI,@__-wt8qk,UCiAlwzWcsH1TzZ1bDDSzhLQ,2025-04-23T13:02:38Z,2025-04-23T13:02:38Z,1,0,"Revisi terbaru UU TNI menuai kritik tajam karena dianggap lebih menguntungkan perwira tinggi, sementara prajurit berpangkat rendah terabaikan. Kebijakan seperti peningkatan usia pensiun jenderal bintang empat hingga 65 tahun dan perluasan jabatan sipil bagi perwira aktif menyoroti ketimpangan ini. Di sisi lain, kesejahteraan bintara dan tamtama nyaris tak tersentuh.

Lebih dari itu, revisi ini juga dipandang mengganggu prinsip supremasi sipil dalam negara demokratis. Dengan diberikannya akses kepada perwira aktif untuk menduduki jabatan sipil di 14 kementerian dan lembaga negara, kekhawatiran pun muncul terhadap potensi kembalinya dwifungsi TNI secara de facto—sebuah praktik yang telah ditinggalkan sejak era reformasi. Hal ini bukan hanya melemahkan kontrol sipil atas militer, tetapi juga membuka celah besar bagi penyalahgunaan kekuasaan dan pelanggaran hak asasi manusia.

Organisasi masyarakat sipil seperti Imparsial secara tegas menyebut bahwa revisi ini mengancam demokrasi dan memperbesar kemungkinan keterlibatan militer dalam urusan sipil, tanpa mekanisme akuntabilitas yang memadai. Pendekatan yang hanya menguntungkan elit militer ini juga dinilai memperlebar kesenjangan internal dan menurunkan moralitas serta profesionalisme TNI secara keseluruhan.

Jika tujuan revisi adalah memperkuat TNI, maka kebijakan tersebut harus adil, transparan, dan menghormati prinsip-prinsip demokrasi. Kesejahteraan bukan hak istimewa segelintir elite, dan kehadiran militer di ranah sipil harus dibatasi secara ketat. Demi menjaga demokrasi yang sehat, supremasi sipil dan perlindungan HAM harus tetap menjadi landasan utama dalam setiap kebijakan pertahanan.",revisi terbaru uu tni menuai kritik tajam karena dianggap lebih menguntungkan perwira tinggi sementara prajurit berpangkat rendah terabaikan kebijakan seperti peningkatan usia pensiun jenderal bintang empat hingga tahun dan perluasan jabatan sipil bagi perwira aktif menyoroti ketimpangan ini di sisi lain kesejahteraan bintara dan tamtama nyaris tak tersentuh lebih dari itu revisi ini juga dipandang mengganggu prinsip supremasi sipil dalam negara demokratis dengan diberikannya akses kepada perwira aktif untuk menduduki jabatan sipil di kementerian dan lembaga negara kekhawatiran pun muncul terhadap potensi kembalinya dwifungsi tni secara de facto sebuah praktik yang telah ditinggalkan sejak era reformasi hal ini bukan hanya melemahkan kontrol sipil atas militer tetapi juga membuka celah besar bagi penyalahgunaan kekuasaan dan pelanggaran hak asasi manusia organisasi masyarakat sipil seperti imparsial secara tegas menyebut bahwa revisi ini mengancam demokrasi dan memperbesar kemungkinan keterlibatan militer dalam urusan sipil tanpa mekanisme akuntabilitas yang memadai pendekatan yang hanya menguntungkan elit militer ini juga dinilai memperlebar kesenjangan internal dan menurunkan moralitas serta profesionalisme tni secara keseluruhan jika tujuan revisi adalah memperkuat tni maka kebijakan tersebut harus adil transparan dan menghormati prinsip-prinsip demokrasi kesejahteraan bukan hak istimewa segelintir elite dan kehadiran militer di ranah sipil harus dibatasi secara ketat demi menjaga demokrasi yang sehat supremasi sipil dan perlindungan ham harus tetap menjadi landasan utama dalam setiap kebijakan pertahanan,revisi terbaru uu tni menuai kritik tajam dianggap lebih menguntungkan perwira tinggi sementara prajurit berpangkat rendah terabaikan kebijakan peningkatan usia pensiun jenderal bintang empat hingga tahun perluasan jabatan sipil perwira aktif menyoroti ketimpangan sisi lain kesejahteraan bintara tamtama nyaris tak tersentuh lebih revisi dipandang mengganggu prinsip supremasi sipil negara demokratis diberikannya akses kepada perwira aktif menduduki jabatan sipil kementerian lembaga negara kekhawatiran pun muncul terhadap potensi kembalinya dwifungsi tni de facto sebuah praktik ditinggalkan sejak era reformasi bukan hanya melemahkan kontrol sipil atas militer membuka celah besar penyalahgunaan kekuasaan pelanggaran hak asasi manusia organisasi masyarakat sipil imparsial tegas menyebut revisi mengancam demokrasi memperbesar kemungkinan keterlibatan militer urusan sipil mekanisme akuntabilitas memadai pendekatan hanya menguntungkan elit militer dinilai memperlebar kesenjangan internal menurunkan moralitas profesionalisme tni keseluruhan jika tujuan revisi memperkuat tni kebijakan harus adil transparan menghormati prinsip-prinsip demokrasi kesejahteraan bukan hak istimewa segelintir elite kehadiran militer ranah sipil harus dibatasi ketat menjaga demokrasi sehat supremasi sipil perlindungan ham harus tetap menjadi landasan utama setiap kebijakan pertahanan,,1666,216,0,0,0,0,0,0,0.0204
UgzTPTngGG-zoLsaXfd4AaABAg,UgzTPTngGG-zoLsaXfd4AaABAg,F6fgLwUeeqI,@bimayui,UCllYmCbZYHtJNKhVBT3cpiw,2025-04-21T11:41:48Z,2025-04-21T11:41:48Z,0,0,"Apakah ini Advanced Method of ""Balas dendam kepada Masa Lalu""?

M I S A L : ""Dulu orang-orang 'seperti ini, seperti itu'. Sekarang Waktunya kita sudah tiba. Agar puas kita setelah dulunya sengsara"".",apakah ini advanced method of balas dendam kepada masa lalu m i s a l dulu orang-orang seperti ini seperti itu' sekarang waktunya kita sudah tiba agar puas kita setelah dulunya sengsara,apakah advanced method of balas dendam kepada masa lalu dulu orang-orang itu' sekarang waktunya tiba puas dulunya sengsara,,198,33,0,0,0,0,0,1,0.0987
Ugy4Oek91mI_DIoJhoB4AaABAg,Ugy4Oek91mI_DIoJhoB4AaABAg,F6fgLwUeeqI,@Trader20pip,UCKC7lphVIHPoQ3WO9A--RmA,2025-04-14T17:21:59Z,2025-04-14T17:21:59Z,0,0,"Keren opini lu bang, sehat dan tegas. Tapi maaf nih, maaf banget, saya jadi gagal fokus ama kumislu yang tebel sebelah hahahaha, sorry ya 😂",keren opini kamu bang sehat dan tegas tapi maaf nih maaf sangat saya jadi gagal fokus sama kumislu yang tebel sebelah hahahaha sorry ya,keren opini bang sehat tegas tapi maaf nih maaf sangat gagal fokus kumislu tebel sebelah hahahaha sorry ya,,139,25,1,0,0,0,0,0,0.0183
UgzqvmMZam84qQjiUo54AaABAg,UgzqvmMZam84qQjiUo54AaABAg,F6fgLwUeeqI,@ZaidanSari-y6y,UCFXdDvoGSe_aARnL9irqaVw,2025-04-12T17:31:30Z,2025-04-12T17:31:30Z,0,0,Kerja keras para penikmat transferan ..,kerja keras para penikmat transferan,kerja keras penikmat transferan,,39,6,0,0,0,0,0,0,0.0312
UgyVScL65hsmBWbr3Dl4AaABAg,UgyVScL65hsmBWbr3Dl4AaABAg,F6fgLwUeeqI,@ZaidanSari-y6y,UCFXdDvoGSe_aARnL9irqaVw,2025-04-12T17:30:17Z,2025-04-12T17:30:17Z,0,0,Yg semangat kerjanya yaa panji pragicaksono😅😅😅😅,yang semangat kerjanya yaa panji pragicaksono,semangat kerjanya yaa panji pragicaksono,,47,6,4,0,0,0,0,0,0.0263
Ugy6zs2BPEnWC_sgEpx4AaABAg,Ugy6zs2BPEnWC_sgEpx4AaABAg,F6fgLwUeeqI,@imanp-nyi3085,UCP2fH4QvY07hWyZh3mfZPrA,2025-04-12T09:42:24Z,2025-04-12T09:42:24Z,0,0,"apakah sudah paham RUU TNI... 
ISI FIX NYA... 
HAHAHA",apakah sudah paham ruu tni isi fix nya hahaha,apakah paham ruu tni isi fix hahaha,,53,9,0,0,0,0,0,0,0.5676
UgwFI8L3ZHV97ZnxxsJ4AaABAg,UgwFI8L3ZHV97ZnxxsJ4AaABAg,F6fgLwUeeqI,@IvanAsikin,UCCg6gd5Fo9mMDk4ymLiYKrg,2025-04-10T19:56:31Z,2025-04-10T19:56:31Z,0,0,Bacot melulu,bacot melulu,bacot melulu,,12,2,0,0,0,0,0,0,0.0909
UgyJHoM5ePcXzFylOdF4AaABAg,UgyJHoM5ePcXzFylOdF4AaABAg,F6fgLwUeeqI,@14.farizfajar77,UC3Jbaqd-dFlRY3jvD-zcHSg,2025-04-10T03:54:57Z,2025-04-10T03:54:57Z,0,0,"Asli Bang Pandji, tersinggung bgt gw dikira gblk gini sama pemerintah",asli bang pandji tersinggung sangat saya dikira gblk gini sama pemerintah,asli bang pandji tersinggung sangat dikira gblk gini pemerintah,,69,11,0,0,0,0,0,0,0.0517
UgwEKz0fBiGbTGsthlh4AaABAg,UgwEKz0fBiGbTGsthlh4AaABAg,F6fgLwUeeqI,@JasaTitip-l1x,UCbRFpngIyBDoybSiAcKS2YQ,2025-04-09T07:03:50Z,2025-04-09T07:03:50Z,0,0,Politisi nya makin tolol sama kek menhan,politisi nya makin tolol sama seperti menhan,politisi makin tolol menhan,,40,7,0,0,0,0,0,0,0.0294
UgyFXNOvDQcf_8-63sB4AaABAg,UgyFXNOvDQcf_8-63sB4AaABAg,F6fgLwUeeqI,@goxliverschamors,UCv_zQRmLHIInEJmUJ_zo4ZQ,2025-04-09T03:31:30Z,2025-04-09T03:31:30Z,0,0,SEHAT SEHAT BANG PANDJI !!,sehat sehat bang pandji,sehat sehat bang pandji,,26,5,0,0,0,0,2,0,1.0
UgwGAbFRyF7xoczQ7M14AaABAg,UgwGAbFRyF7xoczQ7M14AaABAg,F6fgLwUeeqI,@azilmafari3214,UCt63eShMH-gM2SqAm3JnjUA,2025-04-08T05:44:45Z,2025-04-08T05:44:45Z,0,0,Emosinya kerasa banget 😅,emosinya kerasa sangat,emosinya kerasa sangat,,24,4,1,0,0,0,0,0,0.05
Ugx50nRftJB5KaBaGXV4AaABAg,Ugx50nRftJB5KaBaGXV4AaABAg,F6fgLwUeeqI,@dhiyoadhyasaa,UCtXh01fzbjr5IdbUtonLTvQ,2025-04-08T04:16:26Z,2025-04-08T04:16:26Z,0,0,"""One Comando""",one comando,one comando,,13,2,0,0,0,0,0,0,0.2
Ugz226rrXuPcV-SKniB4AaABAg,Ugz226rrXuPcV-SKniB4AaABAg,F6fgLwUeeqI,@btsarmy2066,UC3wFXVKKJCQEdaWfDq0osCg,2025-04-08T03:56:32Z,2025-04-08T03:56:32Z,0,0,smgttt kg panji...aku selalu mendukung mu,smgtt kg panji aku selalu mendukung mu,smgtt kg panji aku selalu mendukung mu,,41,6,0,0,0,0,0,0,0.0
UgwkLw6mCFdf2arWXWN4AaABAg,UgwkLw6mCFdf2arWXWN4AaABAg,F6fgLwUeeqI,@hairil-zj4xg,UCelg3cdjHRoYHz0ZOfgEW9w,2025-04-07T15:20:27Z,2025-04-07T15:20:27Z,0,0,"Salahnya rakyat lah,hadapi penindasan rakyat BISA APA??",salahnya rakyat lah hadapi penindasan rakyat bisa apa,salahnya rakyat lah hadapi penindasan rakyat bisa,,55,7,0,0,0,0,0,2,0.1739
UgwjBysHAs9qgIUzPEp4AaABAg,UgwjBysHAs9qgIUzPEp4AaABAg,F6fgLwUeeqI,@ariesyo6132,UCXjt-DAnI3zdSObvSTvZ2BA,2025-04-07T15:13:58Z,2025-04-07T15:13:58Z,0,0,Jawaban sy cuman 1...makan tuh yg coblos si wowo,jawaban sy cuman makan tuh yang coblos si wowo,jawaban sy cuman makan tuh coblos si wowo,,48,9,0,0,0,0,0,0,0.0278
Ugy9ZAnb3Yv33nI0CRx4AaABAg,Ugy9ZAnb3Yv33nI0CRx4AaABAg,F6fgLwUeeqI,@muchammadirwan3475,UCd5kHMYxagCtqG6HL5QKaAw,2025-04-07T09:18:05Z,2025-04-07T09:18:05Z,0,0,"pesan ane:abang orang baik,jangan sampe ikutan ke circle ""mereka"" ya bang...kasihan kami yg kehilangan penyuara ungkapan hati kami... 
karena tidak smua dari ""kami"" mampu dan bisa bersuara bang...
untuk smua komika,tolong jika dpr tidak berpihak pada ""kami"" stidaknya wakili suara ""kami"" ya wahai komika yg terhormat..
🥲😊
sehat terus untuk kalian",pesan ane abang orang baik jangan sampe ikutan ke circle mereka ya bang kasihan kami yang kehilangan penyuara ungkapan hati kami karena tidak smua dari kami mampu dan bisa bersuara bang untuk smua komika tolong jika dpr tidak berpihak pada kami stidaknya wakili suara kami ya wahai komika yang terhormat sehat terus untuk kalian,pesan ane abang orang baik jangan sampe ikutan circle ya bang kasihan kehilangan penyuara ungkapan hati tidak smua mampu bisa bersuara bang smua komika tolong jika dpr tidak berpihak stidaknya wakili suara ya wahai komika terhormat sehat terus kalian,,346,51,2,0,0,0,0,0,0.0
UgwhSKFKysKaHG5e6cJ4AaABAg,UgwhSKFKysKaHG5e6cJ4AaABAg,F6fgLwUeeqI,@elsiviviyana4354,UCFe3vN9jkW2_6g8kQzEZF6g,2025-04-07T01:43:18Z,2025-04-07T01:43:18Z,0,0,"I like that you speak up bang,.. alot of us hv same perspective but with no ability to get heard.. thku, keep up ur goodwork & stay objective !!",i like that you speak up bang alot of us hv same perspective but with no ability to get heard thku keep up ur goodwork stay objective,like that you speak up bang alot of us hv same perspective but with no ability to get heard thku keep up ur goodwork stay objective,,144,29,0,0,0,0,2,0,0.0093
UgyWd-dSHmbnfrdZ6jN4AaABAg,UgyWd-dSHmbnfrdZ6jN4AaABAg,F6fgLwUeeqI,@Sambalado-z6c,UCxwFVHv3MRbZltAcnGoke5A,2025-04-06T08:38:01Z,2025-04-06T08:38:01Z,0,0,Kagak usah di denger noh DP 0% aja hancur😂😂😂😂,kagak usah di denger noh dp saja hancur,kagak usah denger noh dp hancur,,45,9,4,0,0,0,0,0,0.0968
UgxyNA69Chymy2oKUGp4AaABAg,UgxyNA69Chymy2oKUGp4AaABAg,F6fgLwUeeqI,@Sambalado-z6c,UCxwFVHv3MRbZltAcnGoke5A,2025-04-06T08:37:39Z,2025-04-06T08:37:39Z,0,0,Aduh DP 0% 😂😂😂😂😂,aduh dp,aduh dp,,16,4,5,0,0,0,0,0,0.5
UgzwDnpB36CQ96sBOQt4AaABAg,UgzwDnpB36CQ96sBOQt4AaABAg,F6fgLwUeeqI,@hatproduction6975,UCoU50uPN7Nvf_xNS4J9iZ_g,2025-04-06T06:07:02Z,2025-04-06T06:07:02Z,0,0,Semakin kesini keliatan kalau deddy nggak pro rakyat dan semakin disetir pemerintah,semakin kesini keliatan kalau deddy tidak pro rakyat dan semakin disetir pemerintah,semakin kesini keliatan kalau deddy tidak pro rakyat semakin disetir pemerintah,,83,12,0,0,0,0,0,0,0.0139
UgxwS479VI1kEoDkVBp4AaABAg,UgxwS479VI1kEoDkVBp4AaABAg,F6fgLwUeeqI,@MaunDoank-p3y,UC3Rgn_WNvlK8XjU0aY-9VtQ,2025-04-04T12:16:35Z,2025-04-04T12:16:35Z,0,0,"Cuman 9 naga yg deketin pemerintah secara halus...
Sayangnya org yg ngaku PINTER jadi keliatan G0BL*K karena ngejilatnya keliatan...
Peran stafsus dia udh kebaca, contohnya sering ke kampus2 untuk menggaungkan MILITER dengan pangkat give awaynya...",cuman naga yang deketin pemerintah secara halus sayangnya orang yang ngaku pinter jadi keliatan g0bl k karena ngejilatnya keliatan peran stafsus dia sudah kebaca contohnya sering ke kampus2 untuk menggaungkan militer dengan pangkat give awaynya,cuman naga deketin pemerintah halus sayangnya orang ngaku pinter keliatan g0bl ngejilatnya keliatan peran stafsus kebaca contohnya sering kampus2 menggaungkan militer pangkat give awaynya,,248,35,0,0,0,0,0,0,0.1
UgxiIPDEa7ZV9LzbWLt4AaABAg,UgxiIPDEa7ZV9LzbWLt4AaABAg,F6fgLwUeeqI,@popo_ly4,UCHl__-FuUVk_Cz7EkA12mIQ,2025-04-04T02:51:04Z,2025-04-04T02:51:04Z,0,0,Dc di angkt untuk jadi buzzer,dc di angkt untuk jadi buzzer,dc angkt buzzer,,29,6,0,0,0,0,0,0,0.0417
Ugxc-s6ZmuyutVFufK94AaABAg,Ugxc-s6ZmuyutVFufK94AaABAg,F6fgLwUeeqI,@hhh94-k8l,UCsJ1LheOkV0Yg-T1Ql-FkLg,2025-04-03T15:33:54Z,2025-04-03T15:33:54Z,0,0,"yang katanya ""Demokrasi"" tapi serasa ""Komunis""",yang katanya demokrasi tapi serasa komunis,katanya demokrasi tapi serasa komunis,,46,6,0,0,0,0,0,0,0.0541
Ugyvwnkug5Y34bLRf4l4AaABAg,Ugyvwnkug5Y34bLRf4l4AaABAg,F6fgLwUeeqI,@uzy92,UCQOg66ocIzWiI3jx73KZ5bw,2025-04-03T10:08:16Z,2025-04-03T10:08:16Z,0,0,masak iya PBB turun tangam buta tangkap jokowi dan antek2nyaa 😢,masak iya pbb turun tangam buta tangkap jokowi dan,masak iya pbb turun tangam buta tangkap jokowi,,63,11,1,0,0,0,0,0,0.0588
Ugyc4Gukm_9wKi0IWIN4AaABAg,Ugyc4Gukm_9wKi0IWIN4AaABAg,F6fgLwUeeqI,@muhamadaziz7256,UCH3xxSwG3TD9BGcfsZT74ag,2025-04-03T08:22:42Z,2025-04-03T08:22:42Z,0,0,"mas pandji anda orang baik, sebagian banyak tau, di belakang anda siapa, banyak tau kok, saya percaya anda orang baik kok wkwkwkwkwk",mas pandji anda orang baik sebagian banyak tau di belakang anda siapa banyak tau kok saya percaya anda orang baik kok,mas pandji anda orang baik sebagian banyak tau belakang anda siapa banyak tau kok percaya anda orang baik kok,,132,22,0,0,0,0,0,0,0.0
UgyOaHhY6O-N0a8C5SB4AaABAg,UgyOaHhY6O-N0a8C5SB4AaABAg,F6fgLwUeeqI,@fatinkiddo,UCURhn8sY_TKHRJk4t1-Z1SA,2025-04-03T03:50:57Z,2025-04-03T03:50:57Z,0,0,Emang ada aja alasannya segala bikin rapat di hotel mahal. Gemes banget,emang ada saja alasannya segala bikin rapat di hotel mahal gemes sangat,emang alasannya segala bikin rapat hotel mahal gemes sangat,,71,12,0,0,0,0,0,0,0.0339
UgzmQNHkdotoP6uiXDl4AaABAg,UgzmQNHkdotoP6uiXDl4AaABAg,F6fgLwUeeqI,@zhonydep2742,UClIqEk_-09unFPMJQWh84Cg,2025-04-03T02:33:31Z,2025-04-03T02:33:31Z,0,0,"Dlu sangat benci nya sma anies dan saking cintanya sma si mulyono sampai2 cari2 kesalahan anies., Makan tuh skarang hhaaaahaaa penerus si mulyono, gw tidk benci prabowo tpi harus pake akal lah masyarakat miskin itu di pelihara buat suara partai pemerintahan , klo semua sejahtera tidk ada pikirannya ke bansos tpi pilihannya ke presiden kemana arah yg akan dia bawa selama 5 thn kedepan bkn bagi bagi jabatan  plus liga korupsi Indonesia 😅😅😅 .",dlu sangat benci nya sama anies dan saking cintanya sama si mulyono sampai2 cari2 kesalahan anies makan tuh skarang hhaahaa penerus si mulyono saya tidk benci prabowo tpi harus pake akal lah masyarakat miskin itu di pelihara untuk suara partai pemerintahan klo semua sejahtera tidk ada pikirannya ke bansos tpi pilihannya ke presiden kemana arah yang akan dia bawa selama thn kedepan bukan bagi bagi jabatan plus liga korupsi indonesia,dlu sangat benci anies saking cintanya si mulyono sampai2 cari2 kesalahan anies makan tuh skarang hhaahaa penerus si mulyono tidk benci prabowo tpi harus pake akal lah masyarakat miskin pelihara suara partai pemerintahan klo semua sejahtera tidk pikirannya bansos tpi pilihannya presiden kemana arah bawa selama thn kedepan bukan jabatan plus liga korupsi indonesia,,443,74,3,0,0,0,0,0,0.0084
UgxV6mFmTsm8_xK5RPV4AaABAg,UgxV6mFmTsm8_xK5RPV4AaABAg,F6fgLwUeeqI,@dindays,UCXov-16VOnljymyXShqfWSQ,2025-04-02T19:56:55Z,2025-04-02T19:56:55Z,0,0,"Lu aja ga berani terus terang dan masih aja membela Deddy, dia orang dewasa, dengan kesadaran penuh bilang apa yg dia ucapkan. Ga etis lu bolak balik bilang kok bisa Deddy disuruh... seolah-olah membuat dia bersih. Orang dewasa digaji dan punya pilihan, dia tau apa yg dia bicarakan. Ga usah lu bela krn dia temen lo",kamu saja tidak berani terus terang dan masih saja membela deddy dia orang dewasa dengan kesadaran penuh bilang apa yang dia ucapkan tidak etis kamu bolak balik bilang kok bisa deddy disuruh seolah-olah membuat dia bersih orang dewasa digaji dan punya pilihan dia tau apa yang dia bicarakan tidak usah kamu bela karena dia temen kamu,tidak berani terus terang masih membela deddy orang dewasa kesadaran penuh bilang ucapkan tidak etis bolak balik bilang kok bisa deddy disuruh seolah-olah membuat bersih orang dewasa digaji punya pilihan tau bicarakan tidak usah bela temen,,316,56,0,0,0,0,0,0,0.0239
Ugw32CVFIR71yfER5Bt4AaABAg,Ugw32CVFIR71yfER5Bt4AaABAg,F6fgLwUeeqI,@windowiner9525,UCE3hiuO9fje7j_DAj81tniA,2025-04-02T16:37:32Z,2025-04-02T16:37:32Z,0,0,"Rezim ngeri,copot mentrinya",rezim ngeri copot mentrinya,rezim ngeri copot mentrinya,,27,3,0,0,0,0,0,0,0.0417
Ugwa26XziAGQl7XAnF54AaABAg,Ugwa26XziAGQl7XAnF54AaABAg,F6fgLwUeeqI,@ALSBEATPARTY,UCIGfixKpm8jwX8Mg2vE286g,2025-04-02T16:26:06Z,2025-04-02T16:26:06Z,1,0,"Respect bang gans!! Kawal bang panji karna ini udah bener2 guling2 di dalem jurang.
Saya Sebagai lulusan Fakultas FISIP UI juga gak ngerti gaya politik tolol yang di maenin para politikus itu.
Sampai terakhir kemarin saya masih turun kejalan bersama adik2 junior saya, satu komando untuk rakyat.",respect bang gans kawal bang panji karena ini udah bener2 guling2 di dalem jurang saya sebagai lulusan fakultas fisip ui juga tidak ngerti gaya politik tolol yang di maenin para politikus itu sampai terakhir kemarin saya masih turun kejalan bersama adik2 junior saya satu komando untuk rakyat,respect bang gans kawal bang panji udah bener2 guling2 dalem jurang lulusan fakultas fisip ui tidak ngerti gaya politik tolol maenin politikus sampai terakhir kemarin masih turun kejalan bersama adik2 junior satu komando rakyat,,295,47,0,0,0,0,2,0,0.0542
